Tram/Red-High_1_20100820.fits	19/08/2010	12:00:00	20/08/2010	11:59:59
Tram/Red-High_1_20100821.fits	20/08/2010	12:00:00	21/08/2010	11:59:59
Tram/Red-High_1_20100822.fits	21/08/2010	12:00:00	22/08/2010	11:59:59
Tram/Red-High_1_20100823.fits	22/08/2010	12:00:00	23/08/2010	11:59:59
Tram/Red-High_1_20100824.fits	23/08/2010	12:00:00	24/08/2010	11:59:59
Tram/Red-High_1_20100825.fits	24/08/2010	12:00:00	25/08/2010	11:59:59
Tram/Red-High_1_20100826.fits	25/08/2010	12:00:00	26/08/2010	11:59:59
Tram/Red-High_1_20100827.fits	26/08/2010	12:00:00	27/08/2010	11:59:59
Tram/Red-High_1_20100828.fits	27/08/2010	12:00:00	28/08/2010	11:59:59
Tram/Red-High_1_20100829.fits	28/08/2010	12:00:00	29/08/2010	11:59:59
Tram/Red-High_1_20100830.fits	29/08/2010	12:00:00	30/08/2010	11:59:59
Tram/Red-High_1_20100831.fits	30/08/2010	12:00:00	31/08/2010	11:59:59
Tram/Red-High_1_20100901.fits	31/08/2010	12:00:00	01/09/2010	11:59:59
Tram/Red-High_1_20100902.fits	01/09/2010	12:00:00	02/09/2010	11:59:59
Tram/Red-High_1_20100903.fits	02/09/2010	12:00:00	03/09/2010	11:59:59
Tram/Red-High_1_20100905_1.fits	03/09/2010      12:00:00        04/09/2010      11:59:59
Tram/Red-High_1_20100905.fits	04/09/2010	12:00:00	05/09/2010	11:59:59
Tram/Red-High_1_20100906.fits	05/09/2010	12:00:00	06/09/2010	11:59:59
Tram/Red-High_1_20100907.fits	06/09/2010	12:00:00	07/09/2010	11:59:59
Tram/Red-High_1_20100908.fits	07/09/2010	12:00:00	08/09/2010	11:59:59
Tram/Red-High_1_20100909.fits	08/09/2010	12:00:00	09/09/2010	11:59:59
Tram/Red-High_1_20100910.fits	09/09/2010	12:00:00	10/09/2010	11:59:59
Tram/Red-High_1_20100911.fits	10/09/2010	12:00:00	11/09/2010	11:59:59
Tram/Red-High_1_20100912.fits	11/09/2010	12:00:00	12/09/2010	11:59:59
Tram/Red-High_1_20100913.fits	12/09/2010	12:00:00	19/09/2010	11:59:59
Tram/Red-High_1_20100920.fits	19/09/2010	12:00:00	28/09/2010	11:59:59
Tram/Red-High_1_20100929.fits	28/09/2010	12:00:00	29/09/2010	11:59:59
Tram/Red-High_1_20100930.fits	29/09/2010	12:00:00	30/09/2010	11:59:59
Tram/Red-High_1_20101001.fits	30/09/2010	12:00:00	01/10/2010	11:59:59
Tram/Red-High_1_20101002.fits	01/10/2010	12:00:00	03/10/2010	11:59:59
Tram/Red-High_1_20101004.fits	03/10/2010	12:00:00	05/10/2010	11:59:59
Tram/Red-High_1_20101016_2.fits 05/10/2010      12:00:00        09/10/2010      11:59:59
Tram/Red-High_1_20101016_1.fits 09/10/2010      12:00:00        10/10/2010      11:59:59
Tram/Red-High_1_20101016_3.fits 10/10/2010      12:00:00        11/10/2010      11:59:59
Tram/Red-High_1_20101016_4.fits 11/10/2010      12:00:00        13/10/2010      11:59:59
Tram/Red-High_1_20101016_5.fits 13/10/2010      12:00:00        14/10/2010      11:59:59
Tram/Red-High_1_20101016_6.fits	14/10/2010	12:00:00	16/10/2010	11:59:59
Tram/Red-High_1_20101017.fits	16/10/2010	12:00:00	17/10/2010	11:59:59
Tram/Red-High_1_20101018.fits	17/10/2010	12:00:00	20/10/2010	11:59:59
Tram/Red-High_1_20101021.fits	20/10/2010	12:00:00	22/10/2010	11:59:59
Tram/Red-High_1_20101023.fits	22/10/2010	12:00:00	27/10/2010	11:59:59
Tram/Red-High_1_20101028.fits	27/10/2010	12:00:00	28/10/2010	11:59:59
Tram/Red-High_1_20101029.fits	28/10/2010	12:00:00	29/10/2010	11:59:59
Tram/Red-High_1_20101030.fits	29/10/2010	12:00:00	30/10/2010	11:59:59
Tram/Red-High_1_20101031.fits	30/10/2010	12:00:00	31/10/2010	11:59:59
Tram/Red-High_1_20101101.fits	31/10/2010	12:00:00	01/11/2010	11:59:59
Tram/Red-High_1_20101102.fits	01/11/2010	12:00:00	02/11/2010	11:59:59
Tram/Red-High_1_20101103.fits	02/11/2010	12:00:00	03/11/2010	11:59:59
Tram/Red-High_1_20101104.fits	03/11/2010	12:00:00	04/11/2010	11:59:59
Tram/Red-High_1_20101105.fits	04/11/2010	12:00:00	05/11/2010	11:59:59
Tram/Red-High_1_20101106.fits	05/11/2010	12:00:00	06/11/2010	11:59:59
Tram/Red-High_1_20101107.fits	06/11/2010	12:00:00	07/11/2010	11:59:59
Tram/Red-High_1_20101108.fits	07/11/2010	12:00:00	09/11/2010	11:59:59
Tram/Red-High_1_20101110.fits	09/11/2010	12:00:00	11/11/2010	11:59:59
Tram/Red-High_1_20101112.fits	11/11/2010	12:00:00	12/11/2010	11:59:59
Tram/Red-High_1_20101113.fits	12/11/2010	12:00:00	15/11/2010	11:59:59
Tram/Red-High_1_20101116.fits	15/11/2010	12:00:00	16/11/2010	11:59:59
Tram/Red-High_1_20101117.fits	16/11/2010	12:00:00	17/11/2010	11:59:59
Tram/Red-High_1_20101118.fits	17/11/2010	12:00:00	18/11/2010	11:59:59
Tram/Red-High_1_20101119.fits	18/11/2010	12:00:00	19/11/2010	11:59:59
Tram/Red-High_1_20101120.fits	19/11/2010	12:00:00	20/11/2010	11:59:59
Tram/Red-High_1_20101121.fits	20/11/2010	12:00:00	21/11/2010	11:59:59
Tram/Red-High_1_20101122.fits	21/11/2010	12:00:00	22/11/2010	11:59:59
Tram/Red-High_1_20101123.fits	22/11/2010	12:00:00	23/11/2010	11:59:59
Tram/Red-High_1_20101124.fits	23/11/2010	12:00:00	24/11/2010	11:59:59
Tram/Red-High_1_20101125.fits	24/11/2010	12:00:00	08/12/2010	11:59:59
