# Polynomial Order:	4

49	2.4775085476e+00	-5.6363858503e-04	6.8495569547e-07	-4.0585729178e-10	9.5160360652e-14	0.02
50	2.3763330319e+00	-4.2923250516e-04	5.1344862576e-07	-3.0904473248e-10	7.8055532192e-14	0.01
51	2.3998771855e+00	-4.1458250641e-04	4.7689795046e-07	-2.8990688501e-10	7.5195533052e-14	0.01
52	2.3789589143e+00	-3.9105620041e-04	4.7700986117e-07	-2.9652593115e-10	7.6754626997e-14	0.01
53	2.3650648041e+00	-4.4642734753e-04	5.4366456790e-07	-3.2035808537e-10	7.9806618300e-14	0.01
54	2.4041098380e+00	-5.6477464070e-04	7.6540492256e-07	-4.6688312938e-10	1.0916289870e-13	0.04
55	2.3881993336e+00	-4.6163176610e-04	5.5643365589e-07	-3.3423973602e-10	8.3616837067e-14	0.01
56	2.4913727044e+00	-5.5906445153e-04	6.8648174783e-07	-4.2298587009e-10	1.0069868244e-13	0.03
57	2.4125348488e+00	-4.6740594808e-04	5.7892258399e-07	-3.6087768276e-10	8.9710309025e-14	0.02
58	2.3559232409e+00	-6.4190638233e-04	8.4272842744e-07	-4.8129899111e-10	1.0914623176e-13	0.05
59	2.4273839388e+00	-5.5184853873e-04	7.0589348231e-07	-4.3216986344e-10	1.0352893058e-13	0.02
60	2.2709344494e+00	-2.6162050308e-04	2.4736979975e-07	-1.3405881672e-10	4.2842337277e-14	0.01
61	2.4196287768e+00	-5.1078861041e-04	6.4352437851e-07	-3.9935210813e-10	9.7858381001e-14	0.03
62	2.4184082328e+00	-5.0375102281e-04	6.4537211153e-07	-4.0020109599e-10	9.6933778884e-14	0.02
63	2.4724543545e+00	-4.6308864412e-04	5.2204029086e-07	-3.2917407381e-10	8.4051546556e-14	0.02
64	2.4491193777e+00	-4.3752597744e-04	4.8118058911e-07	-3.0130258599e-10	7.8114762911e-14	0.01
65	2.5965673876e+00	-5.6426370838e-04	6.0573437466e-07	-3.8345152026e-10	9.3947462559e-14	0.02
66	2.4475857491e+00	-4.0814713118e-04	4.5621679567e-07	-2.9049074781e-10	7.5913177450e-14	0.01
67	2.5231047136e+00	-4.4295014160e-04	4.2924769035e-07	-2.7536749405e-10	7.4502407506e-14	0.01
68	2.4299648343e+00	-3.7690565580e-04	3.5071413373e-07	-2.2296090443e-10	6.5373331914e-14	0.01
69	2.4794926660e+00	-4.6575676435e-04	4.2377142771e-07	-2.5190454052e-10	7.0820588627e-14	0.01
70	2.4797751281e+00	-3.4098776874e-04	2.7494393347e-07	-1.9632068779e-10	6.2931461322e-14	0.01
71	2.6462562245e+00	-6.6378244949e-04	6.7523600396e-07	-4.1163759120e-10	9.9028241112e-14	0.02
72	2.5467454185e+00	-4.4554718142e-04	3.7321582335e-07	-2.3817855153e-10	6.8238153653e-14	0.04
73	2.6013154708e+00	-5.6667712350e-04	5.5410940540e-07	-3.2578455989e-10	7.8962019673e-14	0.01
74	2.5724863704e+00	-4.3052707173e-04	3.2055026562e-07	-2.0558211302e-10	6.0851375971e-14	0.01
75	2.5874104088e+00	-5.1329701058e-04	4.5955521479e-07	-2.7860178959e-10	7.2294596703e-14	0.01
76	2.6640187923e+00	-5.0156983394e-04	3.2532562558e-07	-1.9738156615e-10	5.8519806654e-14	0.01
77	2.9501476025e+00	-7.2998356175e-04	3.2830073312e-07	-1.4875559551e-10	4.1814383863e-14	0.00
78	2.6916773007e+00	-4.7675482484e-04	2.4619315034e-07	-1.3862333653e-10	4.3706998357e-14	0.00
79	2.6815654813e+00	-5.0551420037e-04	3.0646008686e-07	-1.6495767865e-10	4.7272342630e-14	0.01
80	2.7193733939e+00	-5.1938923455e-04	2.7471349426e-07	-1.4217488701e-10	4.2609610346e-14	0.01
81	2.5381367644e+00	-4.0621798291e-04	3.0047238804e-07	-1.8030230076e-10	5.3552495058e-14	0.01
82	2.6793660281e+00	-4.9725754253e-04	3.0105115364e-07	-1.6126785230e-10	4.6088357550e-14	0.01
83	2.5785135143e+00	-4.2068454897e-04	2.5780583681e-07	-1.4798176037e-10	4.6639119889e-14	0.01
84	2.5471474065e+00	-4.7355061868e-04	3.7603938497e-07	-2.1771579203e-10	5.9705233504e-14	0.01
85	2.5192884067e+00	-4.2841143116e-04	3.4045911684e-07	-2.1226952822e-10	6.1792311454e-14	0.01
86	2.6507262161e+00	-4.6076116266e-04	2.4151169508e-07	-1.2498090319e-10	3.9590292338e-14	0.01
87	2.5985412775e+00	-4.1975403068e-04	2.1568213614e-07	-1.2370836698e-10	4.3018735673e-14	0.01
88	2.5584742545e+00	-4.0549193144e-04	2.3144390074e-07	-1.4665812238e-10	5.0204544485e-14	0.01
89	2.7236962876e+00	-5.1729285914e-04	2.3312434537e-07	-1.2893904367e-10	4.4380110449e-14	0.01
90	2.6607605503e+00	-4.3634268796e-04	1.6390274172e-07	-1.0594363579e-10	4.4093017781e-14	0.00
91	2.5997671425e+00	-4.3962915367e-04	2.3579803549e-07	-1.4310754023e-10	4.8873589482e-14	0.01
92	2.5472871364e+00	-4.3363863672e-04	3.0090446305e-07	-1.7435544061e-10	5.2202869525e-14	0.01
93	2.5926557271e+00	-3.9825520346e-04	2.2379947557e-07	-1.4305343306e-10	4.7524011999e-14	0.01
94	2.5155431457e+00	-4.0123765999e-04	2.4862437657e-07	-1.4247226236e-10	4.6654459728e-14	0.01
95	2.4598077409e+00	-4.8560073841e-04	4.7248736761e-07	-2.7546782981e-10	7.0848342479e-14	0.02
96	2.5382312067e+00	-4.7524244449e-04	3.5634614718e-07	-2.0847909150e-10	6.0605903558e-14	0.01
97	2.6396363489e+00	-5.2315857916e-04	3.5046843918e-07	-2.0103272978e-10	5.6913566424e-14	0.01
98	2.6531917612e+00	-4.3639561758e-04	1.6568298885e-07	-1.0305407897e-10	4.1145647696e-14	0.01
99	2.6509033762e+00	-4.5490965420e-04	1.8930515239e-07	-1.1540384759e-10	4.3981513459e-14	0.01
100	2.6164414612e+00	-4.3553447817e-04	2.2629885081e-07	-1.5311084682e-10	5.3378193745e-14	0.01
101	2.7455580575e+00	-5.2404632378e-04	2.0811801071e-07	-1.1916888927e-10	4.2746889357e-14	0.01
102	2.7458816485e+00	-5.4222467191e-04	2.1529199972e-07	-1.1141533576e-10	3.9979055105e-14	0.01
103	2.6161021886e+00	-3.8052850835e-04	1.2240055326e-07	-8.8609517438e-11	3.9612742588e-14	0.01
104	2.6274404240e+00	-4.6147980590e-04	2.2703317013e-07	-1.3528052808e-10	4.6414071324e-14	0.01
105	2.5766638652e+00	-4.2343310178e-04	2.3883033055e-07	-1.4747954156e-10	4.8165045939e-14	0.01
106	2.5696075798e+00	-4.3016368435e-04	2.6351141961e-07	-1.6187577099e-10	5.0730273030e-14	0.01
107	2.7716831318e+00	-6.3855911580e-04	3.0896174932e-07	-1.3379476137e-10	3.7967783843e-14	0.01
108	2.7569646004e+00	-5.8091082363e-04	2.4706537538e-07	-1.1086334758e-10	3.6308959372e-14	0.01
109	2.7070561669e+00	-5.1250427238e-04	2.1040799483e-07	-1.0332068259e-10	3.6870483952e-14	0.01
110	2.5561984871e+00	-4.9351084033e-04	3.7132559569e-07	-2.1590121330e-10	5.9576025597e-14	0.01
111	2.7116184021e+00	-5.0589915969e-04	1.8994535518e-07	-9.0948056065e-11	3.4096666494e-14	0.01
112	2.6031857042e+00	-4.9707427836e-04	2.9403631784e-07	-1.6012436811e-10	4.7826316802e-14	0.01
113	2.5991340259e+00	-5.1749029780e-04	3.2134015553e-07	-1.7276278451e-10	4.9504238312e-14	0.01
114	2.6583701685e+00	-4.9283906451e-04	2.1602326678e-07	-1.1586330062e-10	4.0225807375e-14	0.01
115	2.6176540974e+00	-5.4752885249e-04	3.3697511285e-07	-1.8011869433e-10	5.1452578055e-14	0.01
116	2.8816794889e+00	-7.7085505584e-04	3.7651895426e-07	-1.6678887232e-10	4.5415246032e-14	0.01
117	2.8601902987e+00	-7.0153929887e-04	2.7817069204e-07	-1.1597085232e-10	3.7411167103e-14	0.01
118	2.6888654877e+00	-5.5798092054e-04	2.5855812419e-07	-1.4302742142e-10	4.8623786417e-14	0.01
119	2.5281454477e+00	-3.9071392595e-04	1.8568710504e-07	-1.2225997723e-10	4.6339746323e-14	0.01
120	2.8158538641e+00	-6.3632593250e-04	2.7723706137e-07	-1.5011892614e-10	4.8296431434e-14	0.01
121	2.6740028437e+00	-4.2372252534e-04	1.0423018485e-07	-6.2178872821e-11	3.2080989178e-14	0.01
122	2.8135794985e+00	-5.8258226063e-04	1.5030559511e-07	-3.8412181047e-11	1.9685021333e-14	0.01
123	2.7357137815e+00	-4.4372422970e-04	4.4867983478e-08	-1.5204467699e-11	2.1111483299e-14	0.01
124	2.7186885578e+00	-5.3031526423e-04	1.8091716044e-07	-9.5163948266e-11	3.8067835439e-14	0.01
125	2.6600022767e+00	-5.3079064138e-04	2.6049423224e-07	-1.4424847653e-10	4.6822865701e-14	0.01
126	2.7364292152e+00	-4.6895663696e-04	8.0880449000e-08	-2.3962933405e-11	2.0186973612e-14	0.01
127	2.7468891222e+00	-5.2112254058e-04	1.2450853263e-07	-4.8067289620e-11	2.5849638637e-14	0.01
128	2.7642803995e+00	-4.2398490227e-04	-3.8075183348e-08	4.4940660102e-11	7.7659967954e-15	0.01
129	2.6384790564e+00	-3.5351616810e-04	-1.4906915838e-08	1.7683468847e-11	1.4349211349e-14	0.01
130	2.9368451862e+00	-7.0622458873e-04	1.6416366130e-07	-1.5313345990e-11	1.1519529997e-14	0.01
131	2.8149580009e+00	-4.8762083046e-04	-1.8784503268e-08	4.4188489607e-11	6.6819541218e-15	0.01
132	3.1089825867e+00	-9.1579347015e-04	2.7856228202e-07	-5.4705019760e-11	1.6709697501e-14	0.01
133	3.0540926027e+00	-8.1914535554e-04	1.9775942836e-07	-9.0363859164e-12	6.6734687883e-15	0.01
134	2.9525622988e+00	-6.8611752209e-04	1.1731191653e-07	9.6759051989e-12	6.8115379773e-15	0.01
135	3.0064250868e+00	-7.5874110155e-04	1.5695613363e-07	3.6027259037e-12	5.8915777891e-15	0.01
136	2.9567863466e+00	-6.4269630170e-04	4.8017972127e-08	4.2815267059e-11	1.6537374932e-15	0.01
137	2.9070317734e+00	-6.3198093520e-04	1.1109402567e-07	-9.3075406199e-12	1.3199836673e-14	0.01
138	3.1209212990e+00	-8.7748264654e-04	1.9496444163e-07	6.0639043447e-12	2.7500174386e-15	0.01
139	2.9918349252e+00	-6.3483427224e-04	2.8565532048e-08	4.6177243163e-11	1.8465564112e-15	0.01
140	3.1965669111e+00	-9.5058603001e-04	2.0984974391e-07	9.5577026290e-12	1.6874574909e-15	0.01
141	3.0862528404e+00	-6.6800240197e-04	-3.6391580722e-08	8.8506240997e-11	-6.1359140171e-15	0.01
142	3.1120805327e+00	-6.6461603378e-04	-7.2350115558e-08	1.0767829552e-10	-8.5467363968e-15	0.01
143	3.1986677452e+00	-8.9884267765e-04	1.7975704422e-07	8.3247220384e-12	2.8126556548e-15	0.01
144	3.0924432626e+00	-7.4212767489e-04	8.8682543076e-08	3.1903832432e-11	1.3442579380e-15	0.01
